"matrix_id","case_id","artifact","path","sha256","bytes"
"09_llc_half_bridge_diode","c01_nominal_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c01_nominal_full_load\design_result.md","464877972dbc002284c0fa9ce0bd29c2b450585e05c1ff2066047fa875ab0cd4","48758"
"09_llc_half_bridge_diode","c02_low_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c02_low_input_full_load\design_request.md","999a32b5e10ba72abd467331c31339f2100c6010228a9cd5b22fd8dad55f0ed7","6087"
"09_llc_half_bridge_diode","c02_low_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c02_low_input_full_load\design_result.md","806cfbf60ebe90229753ffefd93a11b643a955fb7f23409cffdf5c7dcbccaeb0","49076"
"09_llc_half_bridge_diode","c03_high_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c03_high_input_full_load\design_request.md","2f22d0999565e6bb616c94e6661c0c353bbd0f13386a3d669fd078472d2758b3","6089"
"09_llc_half_bridge_diode","c03_high_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c03_high_input_full_load\design_result.md","6f7c8384567ffe342da620de4c354524c811a9d7351aced643b2fce0e41b5fff","49045"
"09_llc_half_bridge_diode","c04_nominal_light_load_20pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c04_nominal_light_load_20pct\design_request.md","4a6b744ef5d5dd7ac2a51ea206667734a12e96a28d5e983d703ec9e485619dd7","6115"
"09_llc_half_bridge_diode","c04_nominal_light_load_20pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c04_nominal_light_load_20pct\design_result.md","f4fb4230f97dbf673a5ae79f531ea88e2f130c132a3620a2a7c4c009379b1527","49208"
"09_llc_half_bridge_diode","c05_nominal_very_light_load_10pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c05_nominal_very_light_load_10pct\design_request.md","be10fb6a93090c1dba80a1c32cc9adf7073c0a1cfb3ede8cb6cf598e9157d454","6125"
"09_llc_half_bridge_diode","c05_nominal_very_light_load_10pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c05_nominal_very_light_load_10pct\design_result.md","fd1d93b5660a9cfe76bac3671c5493c55b1af1166dfbe10dd3a4c815b9f0bd6f","49290"
"09_llc_half_bridge_diode","c06_nominal_high_frequency","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c06_nominal_high_frequency\design_request.md","3a0c15c4ad0620151d145fb7dcccd9de1346b90f58471ebd50b90892e6d624c6","6093"
"09_llc_half_bridge_diode","c06_nominal_high_frequency","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c06_nominal_high_frequency\design_result.md","987cea0b59d57ba516fc934fef206f6cf7c48e1ee4061c5271c29f7061f3eade","49162"
"09_llc_half_bridge_diode","c07_nominal_relaxed_ripple","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c07_nominal_relaxed_ripple\design_request.md","b496b3c90eaaf6912731292cb0d4003919dc0b3772693d62e90cc39a0e7fda76","5774"
"09_llc_half_bridge_diode","c07_nominal_relaxed_ripple","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\09_llc_half_bridge_diode\c07_nominal_relaxed_ripple\design_result.md","cd94fbaff1ea82de386a5abe49b6af31d0ac343ba4dd6e577955ac79a8cb2c1c","48758"
"10_single_phase_capacitor_rectifier","c01_nominal_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c01_nominal_full_load\design_request.md","536dbded7ebe1ef6544885541f00afa890f7d61cc5fadc78a6f3e4517e75272b","5354"
"10_single_phase_capacitor_rectifier","c01_nominal_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c01_nominal_full_load\design_result.md","34669f597c129987ba68e0f3b6e2c6bbcf8f1a35d249e09da3ccef5db8ef8159","20271"
"10_single_phase_capacitor_rectifier","c02_low_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c02_low_input_full_load\design_request.md","c404d1c42b0442b9ce12a4c9e208389a11c38be1dee8d1dbff2e87fccbb4dee3","5362"
"10_single_phase_capacitor_rectifier","c02_low_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c02_low_input_full_load\design_result.md","9e6f12cdc2d683c19940c658d4383d8666058e175585a84d527026a4036403ca","20159"
"10_single_phase_capacitor_rectifier","c03_high_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c03_high_input_full_load\design_request.md","e9b49632aec71f071352e89a5faf64ced4f21133c7ec7aa0acb8d8cf433101e1","5364"
"10_single_phase_capacitor_rectifier","c03_high_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c03_high_input_full_load\design_result.md","f3090653a2f6625ad23dd5032fb7494328e9a40a2e40417b07a3b1dbe95f2fd9","20207"
"10_single_phase_capacitor_rectifier","c04_nominal_light_load_20pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c04_nominal_light_load_20pct\design_request.md","39df3fe19508cbd648bc874da617de8e84637fe210af8509213f2820d9221829","5386"
"10_single_phase_capacitor_rectifier","c04_nominal_light_load_20pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c04_nominal_light_load_20pct\design_result.md","3cf19bde65903c60a860e88b78d0c5b2915f5ba64af16dc2419af4a3113eb3ef","20334"
"10_single_phase_capacitor_rectifier","c05_nominal_high_ripple","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c05_nominal_high_ripple\design_request.md","e056048f4018c1655abddb3c01234f26fff873a980ff6256d69adc021c1e7349","5365"
"10_single_phase_capacitor_rectifier","c05_nominal_high_ripple","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\10_single_phase_capacitor_rectifier\c05_nominal_high_ripple\design_result.md","a20da9daf107b36c021dcced7d63f031868f0ad001880c91eb86e226ac6fcafc","20269"
"11_single_phase_dc_inductor_rectifier","c01_nominal_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c01_nominal_full_load\design_request.md","f8c28efc05004d70d9cfc0d8ef088dae22f7a0d557df065050979618927a716a","5749"
"11_single_phase_dc_inductor_rectifier","c01_nominal_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c01_nominal_full_load\design_result.md","07cc12a4328d0e12d10df31880bdcff78ab6aedc5731dc36594a38c16d6a5de3","26141"
"11_single_phase_dc_inductor_rectifier","c02_low_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c02_low_input_full_load\design_request.md","063b833f556385da936a6318221cd7e7ed1834bc2705967ccb9e347b590a1b10","5757"
"11_single_phase_dc_inductor_rectifier","c02_low_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c02_low_input_full_load\design_result.md","e61fac25e302004a51b15c1ef0c47b6f28f28b984de2884d217baa2128d8dc65","26125"
"11_single_phase_dc_inductor_rectifier","c03_high_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c03_high_input_full_load\design_request.md","742e65202096722eda9aa7fc9ced6f67880e84d4392d99e4e1bf9d6a73c59995","5759"
"11_single_phase_dc_inductor_rectifier","c03_high_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c03_high_input_full_load\design_result.md","21bd7025312f8c6783d576db3e99146a9978acd1810c423aa45e4ca59d8c7698","26223"
"11_single_phase_dc_inductor_rectifier","c04_nominal_light_load_20pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c04_nominal_light_load_20pct\design_request.md","f0009dbcef30dbfe83cdda16b5a8375b0f4b14533780a4baa4b0f3fa7adfa7c6","5781"
"11_single_phase_dc_inductor_rectifier","c04_nominal_light_load_20pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c04_nominal_light_load_20pct\design_result.md","15d02be87113c6e9880cd4aeca8b67abc92b97ddc5e4797f19fc6975d4f373bf","26163"
"11_single_phase_dc_inductor_rectifier","c05_nominal_high_ripple","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c05_nominal_high_ripple\design_request.md","7fbf5e1e6c1f9c06f16a1cd755c2e95d2c7b2aaf6f6e5634b598518e1a8d0569","5758"
"11_single_phase_dc_inductor_rectifier","c05_nominal_high_ripple","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\11_single_phase_dc_inductor_rectifier\c05_nominal_high_ripple\design_result.md","8e48309906172bb987636245169fd53c4c030e2e1241bfba1a65ec14cf5e3a40","26144"
"12_three_phase_capacitor_rectifier","c01_nominal_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c01_nominal_full_load\design_request.md","8bab240a615836a58e3c08e414c44ef5ffd44749067e1aaea92e5ca5f4a9948e","5418"
"12_three_phase_capacitor_rectifier","c01_nominal_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c01_nominal_full_load\design_result.md","088f9184b11b98cdfefc28bb7cd316922e0c8f5a5240d0122f9c1aac331fe4b9","20527"
"12_three_phase_capacitor_rectifier","c02_low_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c02_low_input_full_load\design_request.md","5b96a0f73af73b62f3ce7284955c656ca6673a10ac71ba67e55146ba5cadd7f8","5426"
"12_three_phase_capacitor_rectifier","c02_low_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c02_low_input_full_load\design_result.md","c1afa9bbac650a552b923fb28a0b67aa9770f293cf5ff83f344f777faa00e5c9","20551"
"12_three_phase_capacitor_rectifier","c03_high_input_full_load","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c03_high_input_full_load\design_request.md","34feb3defa8fc08ed52121e0999be42628e66bb0c1ad5742b8b1393f4917efb0","5428"
"12_three_phase_capacitor_rectifier","c03_high_input_full_load","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c03_high_input_full_load\design_result.md","6101dc7bf099e2f6b86477924255db890e843b15ea91f8f2e87242d35dc5f781","20529"
"12_three_phase_capacitor_rectifier","c04_nominal_light_load_20pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c04_nominal_light_load_20pct\design_request.md","c9b41dce210297b8ca6bbc5209af30927e1755375f6a1f59a38fb9cb2c79660d","5450"
"12_three_phase_capacitor_rectifier","c04_nominal_light_load_20pct","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c04_nominal_light_load_20pct\design_result.md","c54d004fec18c9124806b815037736ff2865549a0781f83b49c85c66d2ea24c3","20570"
"12_three_phase_capacitor_rectifier","c05_nominal_high_ripple","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c05_nominal_high_ripple\design_request.md","26ef9ffb15cf2469b4aca465f636826ee6fb3643ec1fcc2039a406f2379ff6e8","5429"
"12_three_phase_capacitor_rectifier","c05_nominal_high_ripple","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\12_three_phase_capacitor_rectifier\c05_nominal_high_ripple\design_result.md","a2ce5d7b47e91a20cbbf0c707c07b13a85580de98550f4d3fd82de14c0a7c367","20512"
"13_diode_bridge_boost_pfc","c01_nominal_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c01_nominal_full_load_50hz\design_request.md","e9fd45d3e036c41e0d731019def51785b519981a875ae00a148cde578bf0c444","6101"
"13_diode_bridge_boost_pfc","c01_nominal_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c01_nominal_full_load_50hz\design_result.md","a86df9ff311326a1cb26145f6268bd060236108cab671f82c726a9185e9e6ce2","28783"
"13_diode_bridge_boost_pfc","c02_low_input_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c02_low_input_full_load_50hz\design_request.md","43c0851e024723351ef82e1c782411e0b28bfa53f0968c42d584b22394559df8","6105"
"13_diode_bridge_boost_pfc","c02_low_input_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c02_low_input_full_load_50hz\design_result.md","71e072702cbd413514df01492ef1ac72939577c5d807c27cf81c09262faee759","28898"
"13_diode_bridge_boost_pfc","c03_high_input_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c03_high_input_full_load_50hz\design_request.md","12c55ce56cb9057aee867c147e36a5124c8edf6f87cdee6dec4f4d77a9b37dbf","6107"
"13_diode_bridge_boost_pfc","c03_high_input_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c03_high_input_full_load_50hz\design_result.md","6ae19c626fda4255cae36a810f0466430b1137b818f29b545d581e9d4f2ce478","28918"
"13_diode_bridge_boost_pfc","c04_nominal_light_load_20pct_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c04_nominal_light_load_20pct_50hz\design_request.md","f953abe4dde6d22830c6f0b32ae5c984ac357d5e79bc5fdb22ec3182173470d5","6114"
"13_diode_bridge_boost_pfc","c04_nominal_light_load_20pct_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c04_nominal_light_load_20pct_50hz\design_result.md","40ba00dd2106b663219671d6bcf4c0d1faec47c1eeadce1a6c671dc72f5b9187","28849"
"13_diode_bridge_boost_pfc","c05_nominal_very_light_load_10pct_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c05_nominal_very_light_load_10pct_50hz\design_request.md","db737f02cf4688dd574b1b5d663936835ea24cdc6bdd9a3e7695184e566b492e","6124"
"13_diode_bridge_boost_pfc","c05_nominal_very_light_load_10pct_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c05_nominal_very_light_load_10pct_50hz\design_result.md","8c3f96e8602f9be7df5081eb7331b7b83b5ab9c13a11079e43dbd6139b0fb18c","28927"
"13_diode_bridge_boost_pfc","c06_nominal_high_frequency_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c06_nominal_high_frequency_50hz\design_request.md","d68b7cac81bb3951a49a232a8d22d5ce793df928ae736bb58bd5a2232913605c","6111"
"13_diode_bridge_boost_pfc","c06_nominal_high_frequency_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c06_nominal_high_frequency_50hz\design_result.md","adea26cd9c51faffd86ccf59fdd78a0ddc65b1501639094a35c84801d5fb9de9","28734"
"13_diode_bridge_boost_pfc","c07_nominal_high_ripple","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c07_nominal_high_ripple\design_request.md","e8fd8934a48860727263528cc5bcf79518aa235b0b1bf9a80209b299debf1a69","6097"
"13_diode_bridge_boost_pfc","c07_nominal_high_ripple","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\13_diode_bridge_boost_pfc\c07_nominal_high_ripple\design_result.md","1cc06e79f76d59b465ecc706b8a17cda85cdd908cf9d8055bba8beae6d91bd37","28750"
"14_totem_pole_pfc","c01_nominal_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c01_nominal_full_load_50hz\design_request.md","909f19f8a05f39ac1cef123700466cbdbedfd514fd85896b5a35fe7b46f8f7e5","6745"
"14_totem_pole_pfc","c01_nominal_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c01_nominal_full_load_50hz\design_result.md","782a91fc1c715bd9f2eecc0238a2e6c85d25ac990294e2cb48a8c0268efca4d9","29609"
"14_totem_pole_pfc","c02_low_input_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c02_low_input_full_load_50hz\design_request.md","3150d2a473852d71e71e2cdf347b9ccb892362ce6dd81fe1078cc995aefda63f","6749"
"14_totem_pole_pfc","c02_low_input_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c02_low_input_full_load_50hz\design_result.md","1032eb4bbfbdf83cb70b2f3dcd3274b4c9c43c1e282546b634b7f9149df85cb4","29610"
"14_totem_pole_pfc","c03_high_input_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c03_high_input_full_load_50hz\design_request.md","9c68be21432025a7af85d943e9de482b92d95f477cabf78a1e730a71d6b425c7","6751"
"14_totem_pole_pfc","c03_high_input_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c03_high_input_full_load_50hz\design_result.md","dd62a3f0b77041ac78ab2bc3eead09368f22c114304c3e87022a8c13e1b4d976","29613"
"14_totem_pole_pfc","c04_nominal_light_load_20pct_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c04_nominal_light_load_20pct_50hz\design_request.md","4468aa8db56424edc7bf1720b2dc482ed0a5360b07e83bb48bfb6c10ef52a7d1","6758"
"14_totem_pole_pfc","c04_nominal_light_load_20pct_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c04_nominal_light_load_20pct_50hz\design_result.md","add20353b942c72cbd0469d249cffdf966b5f54a96eaa29715e1a29d9528b9e0","29669"
"14_totem_pole_pfc","c05_nominal_very_light_load_10pct_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c05_nominal_very_light_load_10pct_50hz\design_request.md","d1605bc3343804f58dcace5a15ffc9ea929a456667f65fe7bc51e6551b35d9af","6768"
"14_totem_pole_pfc","c05_nominal_very_light_load_10pct_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c05_nominal_very_light_load_10pct_50hz\design_result.md","cd44f2d2de1b4be00eda018785c778cb06196a0f0c24b5e9f824533b3ef921cb","29663"
"14_totem_pole_pfc","c06_nominal_high_frequency_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c06_nominal_high_frequency_50hz\design_request.md","22dd5fdf64668fac0de4019278ba564f093059d1116f8055dca333d126744ed5","6755"
"14_totem_pole_pfc","c06_nominal_high_frequency_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c06_nominal_high_frequency_50hz\design_result.md","c32e888a67d836f83478099c0798f5d0ab75cb69ecf79b1005153ab8ce0ffc3f","29587"
"14_totem_pole_pfc","c07_nominal_full_load_60hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c07_nominal_full_load_60hz\design_request.md","5f8dcdaf8675578a828ba440931515e3ea68cbda1305b07b4ebe5f1a3bbc917f","6745"
"14_totem_pole_pfc","c07_nominal_full_load_60hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c07_nominal_full_load_60hz\design_result.md","d9c70a196d243fadede0106c15210428976bbac7b860cc7e49465f3b5b639ce5","29645"
"14_totem_pole_pfc","c08_nominal_high_frequency_60hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c08_nominal_high_frequency_60hz\design_request.md","bbd169bfb183336995879efd68f08e205cab58f720a204aef2811aa0d7583bdf","6755"
"14_totem_pole_pfc","c08_nominal_high_frequency_60hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c08_nominal_high_frequency_60hz\design_result.md","e8478223da5d99282bb9576aa2f6455da570766c2fbfb2e0696bc308fab2afbf","29623"
"14_totem_pole_pfc","c09_nominal_high_ripple","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c09_nominal_high_ripple\design_request.md","2eba437d09f316e9bb04ef583ddf9cf16c22895aadd0e50b05c1c44da3300aa0","6741"
"14_totem_pole_pfc","c09_nominal_high_ripple","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\14_totem_pole_pfc\c09_nominal_high_ripple\design_result.md","8198c35d3b8531afae901356e693630d039fb57cb4b9d2725c3bc33102944fd9","29589"
"15_single_phase_full_bridge_inverter","c01_nominal_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c01_nominal_dc_full_load_50hz\design_request.md","0350589490f30a0b369c324bda2145ac78bb5837bce4b93f5597e8a369bc506f","4887"
"15_single_phase_full_bridge_inverter","c01_nominal_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c01_nominal_dc_full_load_50hz\design_result.md","f6ec3bb5fc91c4179c7afd2a394519c2a7b356f613af4f7bdb86eed659632ba6","29993"
"15_single_phase_full_bridge_inverter","c02_low_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c02_low_dc_full_load_50hz\design_request.md","75d34e508505350c273d770e87c6fe1df8409b46a35b8b7f83e6cc739d8a7341","4879"
"15_single_phase_full_bridge_inverter","c02_low_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c02_low_dc_full_load_50hz\design_result.md","43257584756d884f6aa7cdbbb0a9014fa938487f2b831553a6851deb1eb8c10d","29961"
"15_single_phase_full_bridge_inverter","c03_high_dc_full_load_50hz","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c03_high_dc_full_load_50hz\design_request.md","7bbaf55c448d91d2bdd814ffc3d398665bbc6e88aa33248658785d4029ba3ff8","4881"
"15_single_phase_full_bridge_inverter","c03_high_dc_full_load_50hz","design_result.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c03_high_dc_full_load_50hz\design_result.md","6bc5a96bbb70d3846307f87692aa77094516aaeff093f7018a9ef3668fb88d3c","29994"
"15_single_phase_full_bridge_inverter","c04_nominal_dc_light_load_20pct","design_request.md","C:\Users\Lumia\Documents\PE_Claw\PE_Claw260517_1_extracted\PE_Claw\design_requests\15_single_phase_full_bridge_inverter\c04_nominal_dc_light_load_20pct\design_request.md","62d9729e31ab4c4b5d97549b0af4e654cae624736126e45989fd62b23c3bbe5b","4890"
