path,action,source_prohibited_terms,target_prohibited_terms,reason
design_requests/09_llc_half_bridge_diode/c05_nominal_very_light_load_10pct/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c05_nominal_very_light_load_10pct/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c06_nominal_high_frequency/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c06_nominal_high_frequency/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c06_nominal_high_frequency/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c06_nominal_high_frequency/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c07_nominal_relaxed_ripple/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c07_nominal_relaxed_ripple/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c07_nominal_relaxed_ripple/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/09_llc_half_bridge_diode/c07_nominal_relaxed_ripple/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c01_nominal_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c01_nominal_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c01_nominal_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c01_nominal_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c02_low_input_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c02_low_input_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c02_low_input_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c02_low_input_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c03_high_input_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c03_high_input_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c03_high_input_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c03_high_input_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c04_nominal_light_load_20pct/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c04_nominal_light_load_20pct/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c04_nominal_light_load_20pct/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c04_nominal_light_load_20pct/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c05_nominal_high_ripple/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c05_nominal_high_ripple/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c05_nominal_high_ripple/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/10_single_phase_capacitor_rectifier/c05_nominal_high_ripple/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c01_nominal_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c01_nominal_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c01_nominal_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c01_nominal_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c02_low_input_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c02_low_input_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c02_low_input_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c02_low_input_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c03_high_input_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c03_high_input_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c03_high_input_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c03_high_input_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c04_nominal_light_load_20pct/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c04_nominal_light_load_20pct/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c04_nominal_light_load_20pct/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c04_nominal_light_load_20pct/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c05_nominal_high_ripple/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c05_nominal_high_ripple/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c05_nominal_high_ripple/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/11_single_phase_dc_inductor_rectifier/c05_nominal_high_ripple/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c01_nominal_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c01_nominal_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c01_nominal_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c01_nominal_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c02_low_input_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c02_low_input_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c02_low_input_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c02_low_input_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c03_high_input_full_load/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c03_high_input_full_load/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c03_high_input_full_load/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c03_high_input_full_load/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c04_nominal_light_load_20pct/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c04_nominal_light_load_20pct/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c04_nominal_light_load_20pct/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c04_nominal_light_load_20pct/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c05_nominal_high_ripple/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c05_nominal_high_ripple/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c05_nominal_high_ripple/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/12_three_phase_capacitor_rectifier/c05_nominal_high_ripple/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c01_nominal_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c01_nominal_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c01_nominal_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c01_nominal_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c02_low_input_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c02_low_input_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c02_low_input_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c02_low_input_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c03_high_input_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c03_high_input_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c03_high_input_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c03_high_input_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c04_nominal_light_load_20pct_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c04_nominal_light_load_20pct_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c04_nominal_light_load_20pct_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c04_nominal_light_load_20pct_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c05_nominal_very_light_load_10pct_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c05_nominal_very_light_load_10pct_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c05_nominal_very_light_load_10pct_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c05_nominal_very_light_load_10pct_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c06_nominal_high_frequency_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c06_nominal_high_frequency_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c06_nominal_high_frequency_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c06_nominal_high_frequency_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c07_nominal_high_ripple/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c07_nominal_high_ripple/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c07_nominal_high_ripple/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/13_diode_bridge_boost_pfc/c07_nominal_high_ripple/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c01_nominal_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c01_nominal_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c01_nominal_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c01_nominal_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c02_low_input_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c02_low_input_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c02_low_input_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c02_low_input_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c03_high_input_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c03_high_input_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c03_high_input_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c03_high_input_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c04_nominal_light_load_20pct_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c04_nominal_light_load_20pct_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c04_nominal_light_load_20pct_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c04_nominal_light_load_20pct_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c05_nominal_very_light_load_10pct_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c05_nominal_very_light_load_10pct_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c05_nominal_very_light_load_10pct_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c05_nominal_very_light_load_10pct_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c06_nominal_high_frequency_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c06_nominal_high_frequency_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c06_nominal_high_frequency_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c06_nominal_high_frequency_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c07_nominal_full_load_60hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c07_nominal_full_load_60hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c07_nominal_full_load_60hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c07_nominal_full_load_60hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c08_nominal_high_frequency_60hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c08_nominal_high_frequency_60hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c08_nominal_high_frequency_60hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c08_nominal_high_frequency_60hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c09_nominal_high_ripple/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c09_nominal_high_ripple/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c09_nominal_high_ripple/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/14_totem_pole_pfc/c09_nominal_high_ripple/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c01_nominal_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c01_nominal_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c01_nominal_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c01_nominal_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c02_low_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c02_low_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c02_low_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c02_low_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c03_high_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c03_high_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c03_high_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c03_high_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c04_nominal_dc_light_load_20pct/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c04_nominal_dc_light_load_20pct/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c04_nominal_dc_light_load_20pct/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c04_nominal_dc_light_load_20pct/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c05_nominal_dc_full_load_60hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c05_nominal_dc_full_load_60hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c05_nominal_dc_full_load_60hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c05_nominal_dc_full_load_60hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c06_nominal_high_carrier_frequency/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c06_nominal_high_carrier_frequency/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c06_nominal_high_carrier_frequency/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c06_nominal_high_carrier_frequency/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c07_nominal_pf_0p8/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c07_nominal_pf_0p8/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c07_nominal_pf_0p8/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/15_single_phase_full_bridge_inverter/c07_nominal_pf_0p8/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c01_nominal_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c01_nominal_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c01_nominal_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c01_nominal_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c02_low_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c02_low_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c02_low_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c02_low_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c03_high_dc_full_load_50hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c03_high_dc_full_load_50hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c03_high_dc_full_load_50hz/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c03_high_dc_full_load_50hz/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c04_nominal_dc_light_load_20pct/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c04_nominal_dc_light_load_20pct/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c04_nominal_dc_light_load_20pct/pe_claw_backend_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c04_nominal_dc_light_load_20pct/runner_readback.json,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c05_nominal_dc_full_load_60hz/design_request.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
design_requests/16_three_phase_two_level_vsi/c05_nominal_dc_full_load_60hz/design_result.md,exclude_agentic,,,Path belongs to the excluded AI/agentic/skills scope.
